0.032045548867857	0.002588024712646	0.001009363595689	0.00026732866586	0.000159373199319	0.000071559446751	0.00010331188083	0.00003924046478	0.00004685842692	0.000017051452748	0.000029569351813	0.000011746504313	0.000020037534711	0.000015406825088	0.000012406696483	0.000006024838834	0.000008438520138	0.000004906960247	0.000004435227189	0.000002407828537	0.000001445633565	0.000001213863973	0.000002311843151	0.000005314312863	0.000002248633262	0.000000326584425	0.000000193141327	0.000000781929734	0.000000088962066	0.000000210699629	0.000000085450405	0.000164829149155
0.004059957103124	0.002715444142685	0.000696066123565	0.000285265057049	0.000109089732876	0.000062971095765	0.000054485753487	0.000029160828643	0.000027132259438	0.000022520278672	0.000010193179826	0.000004387234496	0.000003230727644	0.000002640768683	0.000001339113197	0.000001562688915	0.000000907178958	0.000000983264935	0.000000492803021	0.000000608687817	0.000000128760884	0.000000067892103	0.000000138125312	0.000000140466419	0.000000035116605	0.000000036287158	0.000000086620959	0.000000078427084	0.000000015217195	0.000000007023321	0.000000008193874	0.00002840582164
0.002038469746608	0.001447589560016	0.000826289029222	0.000393049622779	0.000173615323681	0.000088045522161	0.000045522825383	0.000029437079268	0.000019137379074	0.000016589084117	0.000013809019569	0.000006411121487	0.00000497836401	0.000002139771787	0.000001160018513	0.00000101838154	0.000000895473423	0.000000910690618	0.000000255180662	0.000000283273946	0.000000095985387	0.000000136954759	0.000000028093284	0.000000014046642	0.000000015217195	0.000000014046642	0.000000030434391	0.000000090132619	0.000000018728856	0.000000008193874	0.000000015217195	0.00002141761728
0.001299445480365	0.000819977404782	0.000611455005356	0.000391765525596	0.000205594845138	0.000110609111311	0.000075520599774	0.000046362112238	0.000025305025434	0.00001719308972	0.00001148781199	0.000006439214771	0.000003621692511	0.000002569364919	0.000001975894298	0.000000545477928	0.000000497485235	0.000000600493942	0.000000355848262	0.000000496314681	0.000000184947452	0.000000057357121	0.000000092473726	0.000000016387749	0.000000022240516	0.000000064380442	0.000000028093284	0.000000085450405	0.000000088962066	0.000001178747368	0.000000025752177	0.000008802562275
0.000792429598854	0.000602838561086	0.000466974758141	0.000356514307123	0.000271258213939	0.000134823180889	0.00007791438167	0.000056231048746	0.000034223472505	0.000026160700038	0.000014119216245	0.000010193179826	0.000004787563791	0.000002932236503	0.000002336424774	0.000001031257628	0.000002458162337	0.000000547819035	0.000000614540584	0.000000151001401	0.000000534942947	0.000000053845461	0.000000037457712	0.000000284444499	0.000000011705535	0.000000019899409	0.000000017558302	0.000000024581623	0.000000091303173	0.000000079597638	0.000000067892103	0.000004574523055
0.000651740774406	0.000387174614793	0.000421464808847	0.000339466366036	0.000235606666172	0.000185667342456	0.000136123665821	0.00007128787834	0.000054587591641	0.000029329388346	0.000019393730289	0.000012789467476	0.000010787821001	0.000003722360111	0.000003821857158	0.000002390270235	0.000000711696524	0.000000307855569	0.000000393305974	0.000000179094685	0.000000139295866	0.000000067892103	0.000000063209889	0.000000032775498	0.000000025752177	0.00000002341107	0.000000015217195	0.00000002692273	0.000000063209889	0.000000079597638	0.000000090132619	0.000003565505943
0.000437136179025	0.000251536728672	0.000263770183238	0.000235524727427	0.000225573852174	0.00016049576012	0.000176117967051	0.000082279375649	0.000054022214303	0.000037861552764	0.000025114225214	0.000019279016047	0.000021661092407	0.000007079507532	0.000005114148215	0.000002034421973	0.000001801481827	0.000002667691413	0.000000394476527	0.000000407352616	0.000000095985387	0.000000121737563	0.000000080768191	0.00000058293564	0.000000028093284	0.000000043310479	0.000000012876088	0.000000015217195	0.00000002692273	0.000000031604944	0.000000058527675	0.000002689931929
0.000314033750272	0.000194414888717	0.00018295868167	0.000185147616704	0.00017766192711	0.000127490833802	0.000135264479556	0.000085869463215	0.000067318531442	0.00004793065392	0.000032694729642	0.000024286643894	0.00002379618198	0.000010103047207	0.000006627673883	0.000003176882183	0.000001552153933	0.000001616534375	0.000001079250321	0.000000417887597	0.000000317219997	0.000000092473726	0.000000087791512	0.000000083109298	0.000000057357121	0.00000002692273	0.000000017558302	0.000000017558302	0.000000017558302	0.000000010534981	0.000000030434391	0.000002353983076
0.000235064699904	0.000123937033394	0.000147764820319	0.000147242753461	0.000141116076473	0.000119410503033	0.00009925825408	0.000091122907296	0.000082252452919	0.000059345891594	0.000043983547538	0.000029699283251	0.000027135771099	0.0000269016604	0.000026561029333	0.000019554096118	0.000023690832166	0.000004471514347	0.000010821767052	0.000004674020102	0.000006500083552	0.000004527700915	0.0000043720173	0.00000407703782	0.000005156288141	0.000004718501134	0.000004654120692	0.00000497485235	0.000005713471604	0.000005492236994	0.000004649438478	0.000007534852841
0.000167954526984	0.000111639198386	0.00011851151795	0.000116678431178	0.000115269084771	0.000115191828241	0.000082348438305	0.000066067209757	0.000066122225771	0.000049530800546	0.000044667150779	0.000029272031225	0.0000168009543	0.000015760332244	0.000019582189402	0.000005554276329	0.000003403969561	0.000001218546187	0.000001112025819	0.000000539625161	0.000000534942947	0.00000057942398	0.000000618052245	0.00000033828996	0.000000064380442	0.000000019899409	0.000000017558302	0.000000012876088	0.000000014046642	0.000000002341107	0.000000005852767	0.000001376570909
